dog_id,registered_name,call_name,sex,color,birth_date,death_date,age_at_death_years,registration_number,dna_number,microchip,sire_name,sire_id,dam_name,dam_id,breeder_name,breeder_id,kennel_name,owner_name,owner_id,hip_rating,elbow_rating,heart_rating,eye_rating,dm_status,titles,image_url,image_path,profile_url
109897.0,EVA,,Female,,,,,,,,AM BOOMER,,RM'S MIDNIGHT,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=109897.0
109897,EVA,,Female,,,,,,,,AM BOOMER,,RM'S MIDNIGHT,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=109897
189725.0,EVA LAS VEGAS OF POWDERHORN,,Female,,,,,,,,TURBO TITAN AT MOOSE CROSSING,,PRINCESS MAYA MOONDANCE M-C,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=189725.0
189725,EVA LAS VEGAS OF POWDERHORN,,Female,,,,,,,,TURBO TITAN AT MOOSE CROSSING,,PRINCESS MAYA MOONDANCE M-C,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=189725
47864.0,EVENTIDE SOPHIE,,Female (spayed 2010),,,,,,,,ASH FLAT BUBBA BEAR,,GOOD HARTH FICHTER ABIGEL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=47864.0
47864,EVENTIDE SOPHIE,,Female (spayed 2010),,,,,,,,ASH FLAT BUBBA BEAR,,GOOD HARTH FICHTER ABIGEL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=47864
56722,EVERLASTING HAPPY HOUR,,Female,,,,,,,,HICKORY'S ALL TUCKERED OUT,,STARKENHUND'S OCTOBER KOTTEN,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG56722-1.jpg|https://bernergarde.org/DB/photos/Dog/BG56722-1.jpg,output/images/dog_56722_0.jpg|output/images/dog_56722_1.jpg,https://bernergarde.org/DB/Dog_Detail?DID=56722
56722.0,EVERLASTING HAPPY HOUR,,Female,,,,,,,,HICKORY'S ALL TUCKERED OUT,,STARKENHUND'S OCTOBER KOTTEN,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG56722-1.jpg|https://bernergarde.org/DB/photos/Dog/BG56722-1.jpg,output/images/dog_56722_0.jpg|output/images/dog_56722_1.jpg,https://bernergarde.org/DB/Dog_Detail?DID=56722.0
159310,EVI V. DAJOVA,,Female,,,,,,,,KASIMIR OLLI VON DEN LUSTIGEN BÄREN,,DAY V. DAJOVA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=159310
159310.0,EVI V. DAJOVA,,Female,,,,,,,,KASIMIR OLLI VON DEN LUSTIGEN BÄREN,,DAY V. DAJOVA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=159310.0
132709.0,EXCALIBUR V SENNENRIDGE,,Male,,,,,,,956000 ...,BRANCO VOM ZÜRIHORN,,IRA-SIARE VOM COLMBERG WÄLDCHEN,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=132709.0
132709,EXCALIBUR V SENNENRIDGE,,Male,,,,,,,956000 ...,BRANCO VOM ZÜRIHORN,,IRA-SIARE VOM COLMBERG WÄLDCHEN,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=132709
5705,FABIOLA V TRUBERGLÜCK,,Female,,,,,,,,VOLTAN VD SCHWARZWASSERFLUH,,DOLLY V SCHLOSSBERG,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=5705
5705.0,FABIOLA V TRUBERGLÜCK,,Female,,,,,,,,VOLTAN VD SCHWARZWASSERFLUH,,DOLLY V SCHLOSSBERG,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=5705.0
138429.0,FAIREST OF ALL V SENNENRIDGE,,Female,,,,,,,956000 ...,BRANCO VOM ZÜRIHORN,,MAJA VOM COLMBERG WALDCHEN,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=138429.0
138429,FAIREST OF ALL V SENNENRIDGE,,Female,,,,,,,956000 ...,BRANCO VOM ZÜRIHORN,,MAJA VOM COLMBERG WALDCHEN,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=138429
74783,FAIRYTALE PRINCESS,,Female,,,,,,,,B-AZTEK MOCNY AKORD,,JAMAJKA SLONECZKO,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=74783
74783.0,FAIRYTALE PRINCESS,,Female,,,,,,,,B-AZTEK MOCNY AKORD,,JAMAJKA SLONECZKO,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=74783.0
9984,FALAISHA OF BERNHUGEL,,Female,,,,,,,,SHERSAN'S BLACK TIE REQUIRED,,BERNHUGELS CHARISMA V FREYJA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=9984
9984.0,FALAISHA OF BERNHUGEL,,Female,,,,,,,,SHERSAN'S BLACK TIE REQUIRED,,BERNHUGELS CHARISMA V FREYJA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=9984.0
158400,FALCO V.D. METTENKAMPHOF,,Male,,,,,,,,HACHIKO DEGLI ANTICHI MULINI,,DANA V.D. METTENKAMPHOF,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=158400
158400.0,FALCO V.D. METTENKAMPHOF,,Male,,,,,,,,HACHIKO DEGLI ANTICHI MULINI,,DANA V.D. METTENKAMPHOF,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=158400.0
21427.0,FALCONAIRE TRAIL BLAZER,,Male,,,,,,,,ALPHORNS TEDDY BEAR V JOCKO,,ALPHORN'S RUBY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=21427.0
21427,FALCONAIRE TRAIL BLAZER,,Male,,,,,,,,ALPHORNS TEDDY BEAR V JOCKO,,ALPHORN'S RUBY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=21427
21429.0,FALCONAIRE'S MOHAWK V TEDDY,,Male,,,,,,,,ALPHORNS TEDDY BEAR V JOCKO,,ALPHORN'S K-K-KKKATY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=21429.0
21429,FALCONAIRE'S MOHAWK V TEDDY,,Male,,,,,,,,ALPHORNS TEDDY BEAR V JOCKO,,ALPHORN'S K-K-KKKATY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=21429
35910,FALKENTAL'S BALALAIKA V BEOWULF,,Female,,,,,,,,DOGWOODS GAMBOL V FALKENTAL,,SANTERA'S BIBIANA V BEOWULF,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=35910
35910.0,FALKENTAL'S BALALAIKA V BEOWULF,,Female,,,,,,,,DOGWOODS GAMBOL V FALKENTAL,,SANTERA'S BIBIANA V BEOWULF,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=35910.0
34168.0,FALKENTAL'S MILLENNIAL MELODY,,Female,,,,,,,,OCTOBER'S ATLAS AT LAST,,HIMMEL'S HEIDI V FALKENTAL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=34168.0
34168,FALKENTAL'S MILLENNIAL MELODY,,Female,,,,,,,,OCTOBER'S ATLAS AT LAST,,HIMMEL'S HEIDI V FALKENTAL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=34168
67696.0,FALKENTAL'S O'MALLEY,,Male,,,,,,,,MEADOW WOOD ZAC V KASABLANCA,,KASABLANCA STORM V FALKENTAL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=67696.0
67696,FALKENTAL'S O'MALLEY,,Male,,,,,,,,MEADOW WOOD ZAC V KASABLANCA,,KASABLANCA STORM V FALKENTAL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=67696
151618.0,FALUBERT YIGYAG D'IMIER,,Male,,,,,,,,OBERNOIS COCHISE D'IMIER,,IMIER OTTILIA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=151618.0
151618,FALUBERT YIGYAG D'IMIER,,Male,,,,,,,,OBERNOIS COCHISE D'IMIER,,IMIER OTTILIA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=151618
11366.0,FANTASY'S KING PELLINORE,,Male,,,,,,,,VINES B-K THE ALPINE GENERAL,,CAMELOT'S FANTASY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=11366.0
11366,FANTASY'S KING PELLINORE,,Male,,,,,,,,VINES B-K THE ALPINE GENERAL,,CAMELOT'S FANTASY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=11366
45618,FARDOCHE DE MICHAUDVILLE,,Male,,,,,,,,FILOU V GABIAR,,PRINCESSE XENA DE LA PASSION,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=45618
45618.0,FARDOCHE DE MICHAUDVILLE,,Male,,,,,,,,FILOU V GABIAR,,PRINCESSE XENA DE LA PASSION,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=45618.0
224789,FAROH FOR CORTIUM,,Male,,,,,,,900263 ...,BERN HAUS ON OKA SARDAL,,LUX BOREALIS FOR CORTIUM,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=224789
224789.0,FAROH FOR CORTIUM,,Male,,,,,,,900263 ...,BERN HAUS ON OKA SARDAL,,LUX BOREALIS FOR CORTIUM,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=224789.0
24876.0,FARRAH DE GRANDLAC,,Female,,,,,,,,PREVERT PAT TUXEDO,,MESANGES DOROTHY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=24876.0
24876,FARRAH DE GRANDLAC,,Female,,,,,,,,PREVERT PAT TUXEDO,,MESANGES DOROTHY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=24876
140616,FAYENNE VOM DURRBACHLER WALD,,Female,,,,,,,,NØKLEBYÅSEN'S ÅDNE,,XTREME FANTASY VAN DE BUUT VRIJ HOEVE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=140616
140616.0,FAYENNE VOM DURRBACHLER WALD,,Female,,,,,,,,NØKLEBYÅSEN'S ÅDNE,,XTREME FANTASY VAN DE BUUT VRIJ HOEVE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=140616.0
71450.0,FEE V DAMMÜHLENTEICH,,Female,,,,,,,,HIDEGKUTI BERNI LORD SIKTORSSON,,LADY V ZIEGELGÄSSLI,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=71450.0
71450,FEE V DAMMÜHLENTEICH,,Female,,,,,,,,HIDEGKUTI BERNI LORD SIKTORSSON,,LADY V ZIEGELGÄSSLI,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=71450
212897.0,FELICE BONNY UUT 'T DOORNICKBURGH,,Female,,,,,,,,WIL DE WILLEM FROM THE BARKING BUNCH,,CAYA UUT 'T DOORNICKBURGH,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=212897.0
212897,FELICE BONNY UUT 'T DOORNICKBURGH,,Female,,,,,,,,WIL DE WILLEM FROM THE BARKING BUNCH,,CAYA UUT 'T DOORNICKBURGH,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=212897
3922.0,FELICIDAD'S GRANVILLE GRAND,,Male,,,,,,,,OBERLAND'S ENSIGN BEANE,,FELICIDAD'S KATY VON SUMMERS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=3922.0
3922,FELICIDAD'S GRANVILLE GRAND,,Male,,,,,,,,OBERLAND'S ENSIGN BEANE,,FELICIDAD'S KATY VON SUMMERS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=3922
43049,FELICIDADES NOELLE V ISELTWALD,,Female,,,,,,,,BARON VON ISELTWALD,,FELICIDADS IMAGE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=43049
43049.0,FELICIDADES NOELLE V ISELTWALD,,Female,,,,,,,,BARON VON ISELTWALD,,FELICIDADS IMAGE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=43049.0
10384,FELICIDADS HAILEY,,Female,,,,,,,,DALLYBECK'S KODIAK BEAR,,FELICIDADS IMAGE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=10384
10384.0,FELICIDADS HAILEY,,Female,,,,,,,,DALLYBECK'S KODIAK BEAR,,FELICIDADS IMAGE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=10384.0
10394,FELICIDADS HO CHOY,,Female (spayed),,,,,,,,DALLYBECK'S KODIAK BEAR,,FELICIDADS IMAGE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=10394
10394.0,FELICIDADS HO CHOY,,Female (spayed),,,,,,,,DALLYBECK'S KODIAK BEAR,,FELICIDADS IMAGE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=10394.0
75470.0,FENWAY FAITH CRONIN,,Female,,,,,,,,BRUTUS BOAZ ELOHIM,,HEIDI JO,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=75470.0
75470,FENWAY FAITH CRONIN,,Female,,,,,,,,BRUTUS BOAZ ELOHIM,,HEIDI JO,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=75470
69816.0,FIABA DELLA TORRE GENTILE,,Female,,,,,,,,HAMILTON DEGLI ANTICHI MULINI,,INDIRA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=69816.0
69816,FIABA DELLA TORRE GENTILE,,Female,,,,,,,,HAMILTON DEGLI ANTICHI MULINI,,INDIRA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=69816
40329,FIDEL SIERRA DESSENTIERS,,Female,,,,,,,,COPAIN KANUK DES SENTIERS,,HELVETICA BEL KOONA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=40329
40329.0,FIDEL SIERRA DESSENTIERS,,Female,,,,,,,,COPAIN KANUK DES SENTIERS,,HELVETICA BEL KOONA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=40329.0
34755,FIELDS COQUENA V SUNNYBROOK,,Female,,,,,,,,CHESERHOF'S ALL PTS BULLETIN,,GARBRIELLA V ADLERHORST,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=34755
34755.0,FIELDS COQUENA V SUNNYBROOK,,Female,,,,,,,,CHESERHOF'S ALL PTS BULLETIN,,GARBRIELLA V ADLERHORST,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=34755.0
140614,FIGARO VOM DURRBACHLER WALD,,Male,,,,,,,,NØKLEBYÅSEN'S ÅDNE,,XTREME FANTASY VAN DE BUUT VRIJ HOEVE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=140614
140614.0,FIGARO VOM DURRBACHLER WALD,,Male,,,,,,,,NØKLEBYÅSEN'S ÅDNE,,XTREME FANTASY VAN DE BUUT VRIJ HOEVE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=140614.0
63730.0,FINN V BEARCREEK,,Male,,,,,,,,BASCO V HOFACHER,,DIENI SURSELVA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=63730.0
63730,FINN V BEARCREEK,,Male,,,,,,,,BASCO V HOFACHER,,DIENI SURSELVA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=63730
53841,FINNALLY FINNEGAN,,Male,,,,,,,,TALLPINE'S LODGER,,RAVENS RIDGE ROSE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=53841
53841.0,FINNALLY FINNEGAN,,Male,,,,,,,,TALLPINE'S LODGER,,RAVENS RIDGE ROSE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=53841.0
151144.0,FINNEGAN OF OAKFARM,,Male,,,,,,,,UKYO V DALLAS,,CARMEN'S NUGGETT OF OAKFARM,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=151144.0
151144,FINNEGAN OF OAKFARM,,Male,,,,,,,,UKYO V DALLAS,,CARMEN'S NUGGETT OF OAKFARM,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=151144
50541,FIORENZA VD JAKOBSHOEHE,,Female,,,,,,,,XTRALARGE VAN DE WEYENBERG,,BINE VD JAKOBSHOEHE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=50541
50541.0,FIORENZA VD JAKOBSHOEHE,,Female,,,,,,,,XTRALARGE VAN DE WEYENBERG,,BINE VD JAKOBSHOEHE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=50541.0
127485,FIREFLY DU JARDIN DES MUSES,,Male,,,,,,,,BLOOMER DU CLOS DE L'ENVOLEE SAUVAGE,,DIVA DU JARDIN DES MUSES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=127485
127485.0,FIREFLY DU JARDIN DES MUSES,,Male,,,,,,,,BLOOMER DU CLOS DE L'ENVOLEE SAUVAGE,,DIVA DU JARDIN DES MUSES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=127485.0
57962.0,FLASHPOINT'S HEART'S ON FIRE,,Female,,,,,,,,TAKARI'S LEGACY OF VALOR,,FLASHPOINT'S DARK ANGEL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=57962.0
57962,FLASHPOINT'S HEART'S ON FIRE,,Female,,,,,,,,TAKARI'S LEGACY OF VALOR,,FLASHPOINT'S DARK ANGEL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=57962
71148,FLOSSY,,Female,,,,,,,,UBER'S KING LOUCCKE,,UBER'S MANDY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=71148
71148.0,FLOSSY,,Female,,,,,,,,UBER'S KING LOUCCKE,,UBER'S MANDY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=71148.0
23001,FLOYD,,Male,,,,,,,,STARGAZER CEDARHILLS BRODI,,ROBYNS HEART ON A STRING,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=23001
23001.0,FLOYD,,Male,,,,,,,,STARGAZER CEDARHILLS BRODI,,ROBYNS HEART ON A STRING,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=23001.0
24877,FLYHAWK' YOU GOTTA BELIEVE,,Female,,,,,,,,OCTOBER'S REAL GOOD TIME,,VALKYRIE'S FLYHAWK MORIAH,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=24877
24877.0,FLYHAWK' YOU GOTTA BELIEVE,,Female,,,,,,,,OCTOBER'S REAL GOOD TIME,,VALKYRIE'S FLYHAWK MORIAH,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=24877.0
41444,FORTIN SAUVE DE LA PASSION,,Female,,,,,,,,ROCKY LA BOHEME,,MIGNONNE DE LA PASSION,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=41444
41444.0,FORTIN SAUVE DE LA PASSION,,Female,,,,,,,,ROCKY LA BOHEME,,MIGNONNE DE LA PASSION,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=41444.0
74884.0,FOURPAW'S FULLY CHARGED,,Male,,,,,,,,FOURPAW'S LASTING IMPRESSION,,KEEPSAKE MISS CHOCOLATE KISSES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=74884.0
74884,FOURPAW'S FULLY CHARGED,,Male,,,,,,,,FOURPAW'S LASTING IMPRESSION,,KEEPSAKE MISS CHOCOLATE KISSES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=74884
15876.0,FOX RUNS AELLA OF HAYFIELD,,Female,,,,,,,,HAYFIELD'S GRAND ZURICH,,HAYFIELDS GRAND MAGNOLIA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15876.0
15876,FOX RUNS AELLA OF HAYFIELD,,Female,,,,,,,,HAYFIELD'S GRAND ZURICH,,HAYFIELDS GRAND MAGNOLIA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15876
144921,FRANCESCONI'S ANGEL,,Female,,,,,,,,LABANC-VÖLGYI ALF,,ASHFLAT MOLLY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=144921
144921.0,FRANCESCONI'S ANGEL,,Female,,,,,,,,LABANC-VÖLGYI ALF,,ASHFLAT MOLLY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=144921.0
40470.0,FRANZI V KNEUBÜHL,,Female,,,,,,,,WACHO V TONISBACH,,BRITTA VD FRITZENFLUH,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=40470.0
40470,FRANZI V KNEUBÜHL,,Female,,,,,,,,WACHO V TONISBACH,,BRITTA VD FRITZENFLUH,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=40470
44040.0,FREEDOM'S SASSY SASCHA,,Female,,,,,,,,SABLEMATE DIPLOMAT,,VALLEYVU'S CURLY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=44040.0
44040,FREEDOM'S SASSY SASCHA,,Female,,,,,,,,SABLEMATE DIPLOMAT,,VALLEYVU'S CURLY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=44040
69429.0,FRESBEE DE LA PASSION,,Male,,,,,,,,ZACHARIE CASANOVA,,MAGGIE DE LA PASSION,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=69429.0
69429,FRESBEE DE LA PASSION,,Male,,,,,,,,ZACHARIE CASANOVA,,MAGGIE DE LA PASSION,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=69429
144420,FRIENDLY FREIA OF SOCQUOY,,Female,,,,,,,,JAKE VON HESS,,HEIDI JO,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=144420
